,id_usuario,registro,pais,comprador
14019,14019,2021-12-08,Finland,0
14020,14020,2021-12-08,Croatia,1
14021,14021,2021-12-08,Spain,1
14022,14022,2021-12-08,Latvia,1
14023,14023,2021-12-08,Portugal,1
14024,14024,2021-12-08,Spain,0
14025,14025,2021-12-08,Spain,1
14026,14026,2021-12-08,Spain,0
14027,14027,2021-12-08,France,1
14028,14028,2021-12-08,Italy,1
14029,14029,2021-12-08,Spain,1
14030,14030,2021-12-08,Spain,0
14031,14031,2021-12-08,Spain,0
14032,14032,2021-12-08,Spain,1
14033,14033,2021-12-08,France,0
14034,14034,2021-12-08,France,0
14035,14035,2021-12-08,Italy,1
14036,14036,2021-12-08,United Kingdom,1
14037,14037,2021-12-08,Sweden,0
14038,14038,2021-12-08,Spain,0
14039,14039,2021-12-08,Italy,0
14040,14040,2021-12-08,Spain,0
14041,14041,2021-12-08,Germany,1
14042,14042,2021-12-08,Spain,0
14043,14043,2021-12-08,Spain,1
14044,14044,2021-12-08,Bulgaria,0
14045,14045,2021-12-08,Spain,1
14046,14046,2021-12-08,France,0
14047,14047,2021-12-08,Spain,1
14048,14048,2021-12-08,France,0
14049,14049,2021-12-08,Luxembourg,1
14050,14050,2021-12-08,Greece,1
14051,14051,2021-12-08,Spain,1
14052,14052,2021-12-08,Italy,1
14053,14053,2021-12-08,Lithuania,0
14054,14054,2021-12-08,United Kingdom,1
14055,14055,2021-12-08,Sweden,0
14056,14056,2021-12-08,Spain,0
14057,14057,2021-12-08,Italy,1
14058,14058,2021-12-08,Spain,0
14059,14059,2021-12-08,Germany,0
14060,14060,2021-12-08,Germany,1
14061,14061,2021-12-08,Spain,1
14062,14062,2021-12-08,Czech Republic,0
14063,14063,2021-12-08,Spain,1
14064,14064,2021-12-08,Estonia,0
14065,14065,2021-12-08,France,0
14066,14066,2021-12-08,Spain,1
14067,14067,2021-12-08,Spain,0
14068,14068,2021-12-08,Spain,0
14069,14069,2021-12-08,Slovenia,0
14070,14070,2021-12-08,Lithuania,0
14071,14071,2021-12-08,Spain,1
14072,14072,2021-12-08,Spain,0
14073,14073,2021-12-08,Romania,0
14074,14074,2021-12-08,Spain,0
14075,14075,2021-12-08,Portugal,1
14076,14076,2021-12-08,Spain,0
14077,14077,2021-12-08,United Kingdom,0
14078,14078,2021-12-08,Spain,1
14079,14079,2021-12-08,Luxembourg,1
14080,14080,2021-12-08,United Kingdom,0
14081,14081,2021-12-08,Poland,1
14082,14082,2021-12-08,Portugal,0
14083,14083,2021-12-08,Spain,0
14084,14084,2021-12-08,Italy,1
14085,14085,2021-12-08,Spain,1
14086,14086,2021-12-08,Spain,0
14087,14087,2021-12-08,United Kingdom,1
14088,14088,2021-12-08,Italy,0
14089,14089,2021-12-08,Spain,1
14090,14090,2021-12-08,Spain,1
14091,14091,2021-12-08,France,1
14092,14092,2021-12-08,France,1
14093,14093,2021-12-08,Luxembourg,0
14094,14094,2021-12-08,Spain,1
14095,14095,2021-12-08,Italy,1
14096,14096,2021-12-08,Denmark,0
14097,14097,2021-12-08,France,0
14098,14098,2021-12-08,Spain,0
14099,14099,2021-12-08,Portugal,1
14100,14100,2021-12-08,Austria,1
14101,14101,2021-12-08,Spain,0
14102,14102,2021-12-08,Portugal,0
14103,14103,2021-12-08,Italy,0
14104,14104,2021-12-08,United Kingdom,1
14105,14105,2021-12-08,United Kingdom,1
14106,14106,2021-12-08,Spain,1
14107,14107,2021-12-08,Latvia,1
14108,14108,2021-12-09,Spain,1
14109,14109,2021-12-09,United Kingdom,0
14110,14110,2021-12-09,Portugal,0
14111,14111,2021-12-09,France,0
14112,14112,2021-12-09,Spain,1
14113,14113,2021-12-09,France,0
14114,14114,2021-12-09,United Kingdom,0
14115,14115,2021-12-09,Portugal,1
14116,14116,2021-12-09,Lithuania,0
14117,14117,2021-12-09,Spain,1
14118,14118,2021-12-09,Austria,0
14119,14119,2021-12-09,Slovenia,0
14120,14120,2021-12-09,Italy,1
14121,14121,2021-12-09,Finland,1
14122,14122,2021-12-09,France,1
14123,14123,2021-12-09,Spain,1
14124,14124,2021-12-09,Sweden,1
14125,14125,2021-12-09,Netherlands,1
14126,14126,2021-12-09,Italy,0
14127,14127,2021-12-09,Portugal,1
14128,14128,2021-12-09,Cyprus,0
14129,14129,2021-12-09,Spain,0
14130,14130,2021-12-09,Spain,0
14131,14131,2021-12-09,United Kingdom,1
14132,14132,2021-12-09,Spain,0
14133,14133,2021-12-09,Italy,0
14134,14134,2021-12-09,Spain,0
14135,14135,2021-12-09,Spain,0
14136,14136,2021-12-09,United Kingdom,1
14137,14137,2021-12-09,Italy,1
14138,14138,2021-12-09,France,1
14139,14139,2021-12-09,United Kingdom,1
14140,14140,2021-12-09,Portugal,0
14141,14141,2021-12-09,France,0
14142,14142,2021-12-09,Spain,1
14143,14143,2021-12-09,France,1
14144,14144,2021-12-09,Italy,1
14145,14145,2021-12-09,Portugal,0
14146,14146,2021-12-09,France,0
14147,14147,2021-12-09,Spain,0
14148,14148,2021-12-09,United Kingdom,0
14149,14149,2021-12-09,Spain,0
14150,14150,2021-12-09,Estonia,0
14151,14151,2021-12-09,Italy,0
14152,14152,2021-12-09,Greece,0
14153,14153,2021-12-09,Denmark,0
14154,14154,2021-12-09,United Kingdom,1
14155,14155,2021-12-09,Italy,1
14156,14156,2021-12-09,Italy,1
14157,14157,2021-12-09,United Kingdom,1
14158,14158,2021-12-09,Spain,1
14159,14159,2021-12-09,Spain,1
14160,14160,2021-12-09,Spain,1
14161,14161,2021-12-09,United Kingdom,1
14162,14162,2021-12-09,Italy,1
14163,14163,2021-12-09,Spain,1
14164,14164,2021-12-09,United Kingdom,1
14165,14165,2021-12-09,France,0
14166,14166,2021-12-09,Spain,0
14167,14167,2021-12-09,Spain,1
14168,14168,2021-12-09,Poland,0
14169,14169,2021-12-09,Spain,0
14170,14170,2021-12-09,Spain,0
14171,14171,2021-12-09,Italy,1
14172,14172,2021-12-09,Spain,0
14173,14173,2021-12-09,United Kingdom,1
14174,14174,2021-12-09,France,1
14175,14175,2021-12-09,Spain,0
14176,14176,2021-12-09,Romania,1
14177,14177,2021-12-09,Portugal,0
14178,14178,2021-12-09,Spain,1
14179,14179,2021-12-09,Spain,1
14180,14180,2021-12-09,Finland,0
14181,14181,2021-12-09,Spain,1
14182,14182,2021-12-09,Spain,0
14183,14183,2021-12-09,Italy,1
14184,14184,2021-12-09,Spain,1
14185,14185,2021-12-09,Spain,1
14186,14186,2021-12-09,Italy,1
14187,14187,2021-12-09,Spain,1
14188,14188,2021-12-09,Lithuania,1
14189,14189,2021-12-09,Spain,1
14190,14190,2021-12-09,United Kingdom,1
14191,14191,2021-12-09,Spain,0
14192,14192,2021-12-09,Spain,1
14193,14193,2021-12-09,Portugal,1
14194,14194,2021-12-09,Spain,0
14195,14195,2021-12-09,Belgium,1
14196,14196,2021-12-09,Spain,0
14197,14197,2021-12-09,Spain,0
14198,14198,2021-12-09,Spain,1
14199,14199,2021-12-09,Italy,0
14200,14200,2021-12-09,Malta,0
14201,14201,2021-12-09,France,0
14202,14202,2021-12-09,France,0
14203,14203,2021-12-09,Spain,0
14204,14204,2021-12-09,Spain,0
14205,14205,2021-12-09,Luxembourg,0
14206,14206,2021-12-09,Spain,1
14207,14207,2021-12-09,Italy,0
14208,14208,2021-12-09,Spain,1
14209,14209,2021-12-09,Spain,0
14210,14210,2021-12-09,United Kingdom,1
14211,14211,2021-12-09,Spain,0
14212,14212,2021-12-09,United Kingdom,1
14213,14213,2021-12-09,Portugal,1
14214,14214,2021-12-09,Italy,0
14215,14215,2021-12-09,Spain,0
14216,14216,2021-12-09,Spain,1
14217,14217,2021-12-09,United Kingdom,0
14218,14218,2021-12-09,Spain,0
14219,14219,2021-12-09,Italy,0
14220,14220,2021-12-09,United Kingdom,1
14221,14221,2021-12-09,Bulgaria,1
14222,14222,2021-12-09,Spain,0
14223,14223,2021-12-09,Spain,0
14224,14224,2021-12-09,Spain,0
14225,14225,2021-12-09,Slovakia,1
14226,14226,2021-12-09,Italy,0
14227,14227,2021-12-09,Spain,0
14228,14228,2021-12-09,Italy,1
14229,14229,2021-12-09,Spain,1
14230,14230,2021-12-09,Spain,0
14231,14231,2021-12-09,Portugal,1
14232,14232,2021-12-09,Spain,0
14233,14233,2021-12-09,France,1
14234,14234,2021-12-09,Portugal,0
14235,14235,2021-12-09,France,0
14236,14236,2021-12-09,Spain,1
14237,14237,2021-12-09,France,1
14238,14238,2021-12-09,Italy,0
14239,14239,2021-12-09,France,0
14240,14240,2021-12-09,Spain,1
14241,14241,2021-12-09,Italy,0
14242,14242,2021-12-09,Spain,1
14243,14243,2021-12-09,Italy,0
14244,14244,2021-12-09,Portugal,1
14245,14245,2021-12-09,Portugal,0
14246,14246,2021-12-09,Spain,1
14247,14247,2021-12-09,France,1
14248,14248,2021-12-09,France,0
14249,14249,2021-12-09,Spain,0
14250,14250,2021-12-09,Italy,1
14251,14251,2021-12-09,Spain,0
14252,14252,2021-12-09,United Kingdom,0
14253,14253,2021-12-09,France,1
14254,14254,2021-12-09,Spain,0
14255,14255,2021-12-09,France,1
14256,14256,2021-12-09,France,1
14257,14257,2021-12-09,Latvia,1
14258,14258,2021-12-09,United Kingdom,1
14259,14259,2021-12-09,United Kingdom,1
14260,14260,2021-12-09,Portugal,0
14261,14261,2021-12-09,Spain,0
14262,14262,2021-12-09,Spain,0
14263,14263,2021-12-09,Spain,1
14264,14264,2021-12-09,Spain,1
14265,14265,2021-12-09,United Kingdom,1
14266,14266,2021-12-09,Spain,0
14267,14267,2021-12-09,Italy,0
14268,14268,2021-12-09,Spain,1
14269,14269,2021-12-09,Spain,1
14270,14270,2021-12-09,Germany,1
14271,14271,2021-12-09,France,0
14272,14272,2021-12-09,Hungary,1
14273,14273,2021-12-09,Croatia,1
14274,14274,2021-12-09,United Kingdom,0
14275,14275,2021-12-09,Spain,0
14276,14276,2021-12-09,Spain,1
14277,14277,2021-12-09,United Kingdom,1
14278,14278,2021-12-09,Spain,0
14279,14279,2021-12-09,Spain,0
14280,14280,2021-12-09,Belgium,0
14281,14281,2021-12-09,Poland,1
14282,14282,2021-12-09,Spain,0
14283,14283,2021-12-09,Spain,0
14284,14284,2021-12-09,Italy,0
14285,14285,2021-12-09,France,0
14286,14286,2021-12-09,United Kingdom,1
14287,14287,2021-12-09,Spain,0
14288,14288,2021-12-09,Spain,1
14289,14289,2021-12-09,Portugal,0
14290,14290,2021-12-09,France,0
14291,14291,2021-12-09,Spain,0
14292,14292,2021-12-09,Spain,0
14293,14293,2021-12-09,Italy,1
14294,14294,2021-12-09,Spain,1
14295,14295,2021-12-09,Croatia,1
14296,14296,2021-12-09,Italy,1
14297,14297,2021-12-09,Portugal,1
14298,14298,2021-12-09,Spain,1
14299,14299,2021-12-09,Spain,1
14300,14300,2021-12-09,Italy,1
14301,14301,2021-12-09,Portugal,1
14302,14302,2021-12-09,Portugal,0
14303,14303,2021-12-09,Austria,1
14304,14304,2021-12-09,France,0
14305,14305,2021-12-09,Germany,1
14306,14306,2021-12-09,Belgium,1
14307,14307,2021-12-09,Spain,0
14308,14308,2021-12-09,France,1
14309,14309,2021-12-09,United Kingdom,1
14310,14310,2021-12-09,Spain,0
14311,14311,2021-12-09,United Kingdom,0
14312,14312,2021-12-09,Spain,1
14313,14313,2021-12-09,France,1
14314,14314,2021-12-09,United Kingdom,0
14315,14315,2021-12-09,Spain,0
14316,14316,2021-12-09,Italy,0
14317,14317,2021-12-09,Spain,1
14318,14318,2021-12-09,France,0
14319,14319,2021-12-09,United Kingdom,1
14320,14320,2021-12-09,Italy,0
14321,14321,2021-12-09,United Kingdom,1
14322,14322,2021-12-09,France,0
14323,14323,2021-12-09,Portugal,1
14324,14324,2021-12-09,Italy,1
14325,14325,2021-12-09,Cyprus,1
14326,14326,2021-12-09,Spain,1
14327,14327,2021-12-09,United Kingdom,1
14328,14328,2021-12-09,Slovakia,0
14329,14329,2021-12-09,Spain,1
14330,14330,2021-12-09,Spain,1
14331,14331,2021-12-09,United Kingdom,1
14332,14332,2021-12-09,Slovakia,0
14333,14333,2021-12-09,Germany,1
14334,14334,2021-12-09,Portugal,0
14335,14335,2021-12-09,Bulgaria,0
14336,14336,2021-12-09,France,1
14337,14337,2021-12-09,Spain,1
14338,14338,2021-12-09,Italy,0
14339,14339,2021-12-09,Sweden,0
14340,14340,2021-12-09,Germany,1
14341,14341,2021-12-09,Spain,0
14342,14342,2021-12-09,Greece,0
14343,14343,2021-12-09,Spain,0
14344,14344,2021-12-09,Spain,0
14345,14345,2021-12-09,Finland,1
14346,14346,2021-12-09,Spain,0
14347,14347,2021-12-09,Spain,1
14348,14348,2021-12-09,Portugal,0
14349,14349,2021-12-09,Germany,1
14350,14350,2021-12-09,France,1
14351,14351,2021-12-09,Poland,1
14352,14352,2021-12-09,France,1
14353,14353,2021-12-09,Portugal,1
14354,14354,2021-12-09,Spain,1
14355,14355,2021-12-09,United Kingdom,0
14356,14356,2021-12-09,Portugal,0
14357,14357,2021-12-09,Portugal,1
14358,14358,2021-12-09,Spain,0
14359,14359,2021-12-09,Italy,0
14360,14360,2021-12-09,Italy,1
14361,14361,2021-12-09,Spain,0
14362,14362,2021-12-09,Spain,0
14363,14363,2021-12-09,France,0
14364,14364,2021-12-09,Italy,1
14365,14365,2021-12-09,Spain,1
14366,14366,2021-12-09,Germany,0
14367,14367,2021-12-09,Romania,0
14368,14368,2021-12-09,Lithuania,1
14369,14369,2021-12-09,Italy,0
14370,14370,2021-12-09,Spain,1
14371,14371,2021-12-09,Lithuania,1
14372,14372,2021-12-09,Italy,0
14373,14373,2021-12-09,Spain,0
14374,14374,2021-12-09,Spain,0
14375,14375,2021-12-09,Portugal,1
14376,14376,2021-12-09,Italy,0
14377,14377,2021-12-09,Poland,1
14378,14378,2021-12-09,Spain,0
14379,14379,2021-12-09,Spain,1
14380,14380,2021-12-09,Spain,0
14381,14381,2021-12-09,Luxembourg,0
14382,14382,2021-12-09,Spain,0
14383,14383,2021-12-09,Poland,1
14384,14384,2021-12-09,Spain,0
14385,14385,2021-12-09,United Kingdom,1
14386,14386,2021-12-09,Slovakia,0
14387,14387,2021-12-09,Spain,1
14388,14388,2021-12-09,Italy,1
14389,14389,2021-12-09,France,1
14390,14390,2021-12-09,Spain,1
14391,14391,2021-12-09,Spain,1
14392,14392,2021-12-09,Spain,1
14393,14393,2021-12-09,Spain,1
14394,14394,2021-12-09,Spain,1
14395,14395,2021-12-09,United Kingdom,1
14396,14396,2021-12-09,Spain,1
14397,14397,2021-12-09,Portugal,0
14398,14398,2021-12-09,Italy,0
14399,14399,2021-12-09,Sweden,0
14400,14400,2021-12-09,Spain,0
14401,14401,2021-12-09,Italy,0
14402,14402,2021-12-09,Spain,1
14403,14403,2021-12-09,Luxembourg,0
14404,14404,2021-12-09,Poland,0
14405,14405,2021-12-10,Portugal,1
14406,14406,2021-12-10,Czech Republic,0
14407,14407,2021-12-10,Spain,0
14408,14408,2021-12-10,Spain,0
14409,14409,2021-12-10,Italy,0
14410,14410,2021-12-10,Spain,1
14411,14411,2021-12-10,Spain,1
14412,14412,2021-12-10,Portugal,1
14413,14413,2021-12-10,Italy,0
14414,14414,2021-12-10,Spain,0
14415,14415,2021-12-10,Italy,1
14416,14416,2021-12-10,France,1
14417,14417,2021-12-10,Portugal,0
14418,14418,2021-12-10,Portugal,0
14419,14419,2021-12-10,Sweden,1
14420,14420,2021-12-10,France,0
14421,14421,2021-12-10,Slovenia,1
14422,14422,2021-12-10,Spain,0
14423,14423,2021-12-10,Italy,1
14424,14424,2021-12-10,Italy,1
14425,14425,2021-12-10,Spain,1
14426,14426,2021-12-10,Spain,0
14427,14427,2021-12-10,Lithuania,1
14428,14428,2021-12-10,France,0
14429,14429,2021-12-10,Spain,0
14430,14430,2021-12-10,Spain,0
14431,14431,2021-12-10,United Kingdom,0
14432,14432,2021-12-10,Spain,0
14433,14433,2021-12-10,United Kingdom,1
14434,14434,2021-12-10,Italy,1
14435,14435,2021-12-10,Spain,1
14436,14436,2021-12-10,Spain,0
14437,14437,2021-12-10,Spain,0
14438,14438,2021-12-10,France,0
14439,14439,2021-12-10,Spain,1
14440,14440,2021-12-10,Portugal,0
14441,14441,2021-12-10,United Kingdom,0
14442,14442,2021-12-10,Portugal,1
14443,14443,2021-12-10,Portugal,1
14444,14444,2021-12-10,Denmark,0
14445,14445,2021-12-10,Italy,1
14446,14446,2021-12-10,France,1
14447,14447,2021-12-10,Spain,0
14448,14448,2021-12-10,France,1
14449,14449,2021-12-10,Spain,1
14450,14450,2021-12-10,Italy,1
14451,14451,2021-12-10,Spain,0
14452,14452,2021-12-10,France,0
14453,14453,2021-12-10,Czech Republic,1
14454,14454,2021-12-10,Spain,1
14455,14455,2021-12-10,Spain,0
14456,14456,2021-12-10,France,0
14457,14457,2021-12-10,United Kingdom,0
14458,14458,2021-12-10,Portugal,0
14459,14459,2021-12-10,Spain,1
14460,14460,2021-12-10,Portugal,1
14461,14461,2021-12-10,Spain,1
14462,14462,2021-12-10,Spain,1
14463,14463,2021-12-10,Portugal,1
14464,14464,2021-12-10,Netherlands,1
14465,14465,2021-12-10,Spain,1
14466,14466,2021-12-10,Belgium,1
14467,14467,2021-12-10,Romania,1
14468,14468,2021-12-10,Portugal,1
14469,14469,2021-12-10,United Kingdom,0
14470,14470,2021-12-10,Spain,0
14471,14471,2021-12-10,Portugal,0
14472,14472,2021-12-10,Spain,0
14473,14473,2021-12-10,Spain,0
14474,14474,2021-12-10,Spain,1
14475,14475,2021-12-10,United Kingdom,0
14476,14476,2021-12-10,France,0
14477,14477,2021-12-10,Italy,1
14478,14478,2021-12-10,Spain,0
14479,14479,2021-12-10,Malta,1
14480,14480,2021-12-10,Spain,0
14481,14481,2021-12-10,Spain,0
14482,14482,2021-12-10,Spain,1
14483,14483,2021-12-10,Italy,1
14484,14484,2021-12-10,Spain,0
14485,14485,2021-12-10,Spain,0
14486,14486,2021-12-10,Spain,1
14487,14487,2021-12-10,Italy,0
14488,14488,2021-12-10,United Kingdom,1
14489,14489,2021-12-10,Spain,0
14490,14490,2021-12-10,Spain,1
14491,14491,2021-12-10,Italy,1
14492,14492,2021-12-10,Italy,1
14493,14493,2021-12-10,Spain,0
14494,14494,2021-12-10,Austria,0
14495,14495,2021-12-10,Italy,0
14496,14496,2021-12-10,France,0
14497,14497,2021-12-10,Spain,1
14498,14498,2021-12-10,Hungary,0
14499,14499,2021-12-10,Slovenia,1
14500,14500,2021-12-10,Spain,1
14501,14501,2021-12-10,Sweden,1
14502,14502,2021-12-10,Luxembourg,1
14503,14503,2021-12-10,Spain,1
14504,14504,2021-12-10,United Kingdom,1
14505,14505,2021-12-10,Spain,1
14506,14506,2021-12-10,Italy,0
14507,14507,2021-12-10,Spain,1
14508,14508,2021-12-10,United Kingdom,0
14509,14509,2021-12-10,Italy,1
14510,14510,2021-12-10,France,0
14511,14511,2021-12-10,Spain,1
14512,14512,2021-12-10,France,1
14513,14513,2021-12-10,Spain,1
14514,14514,2021-12-10,Spain,1
14515,14515,2021-12-10,United Kingdom,1
14516,14516,2021-12-10,United Kingdom,1
14517,14517,2021-12-10,Romania,0
14518,14518,2021-12-10,United Kingdom,0
14519,14519,2021-12-10,United Kingdom,0
14520,14520,2021-12-10,Italy,0
14521,14521,2021-12-10,United Kingdom,1
14522,14522,2021-12-10,Italy,1
14523,14523,2021-12-10,Italy,0
14524,14524,2021-12-10,Sweden,1
14525,14525,2021-12-10,United Kingdom,0
14526,14526,2021-12-10,Italy,1
14527,14527,2021-12-10,Spain,0
14528,14528,2021-12-10,Spain,1
14529,14529,2021-12-10,Spain,0
14530,14530,2021-12-10,Belgium,0
14531,14531,2021-12-10,Spain,0
14532,14532,2021-12-10,Portugal,1
14533,14533,2021-12-10,Spain,0
14534,14534,2021-12-10,Netherlands,0
14535,14535,2021-12-10,France,0
14536,14536,2021-12-10,France,1
14537,14537,2021-12-10,Portugal,1
14538,14538,2021-12-10,United Kingdom,0
14539,14539,2021-12-10,France,1
14540,14540,2021-12-10,Spain,0
14541,14541,2021-12-10,Spain,1
14542,14542,2021-12-10,Spain,1
14543,14543,2021-12-10,France,1
14544,14544,2021-12-10,Italy,1
14545,14545,2021-12-10,Spain,0
14546,14546,2021-12-10,Spain,1
14547,14547,2021-12-10,Spain,0
14548,14548,2021-12-10,Lithuania,1
14549,14549,2021-12-10,Spain,0
14550,14550,2021-12-10,Spain,0
14551,14551,2021-12-10,Portugal,0
14552,14552,2021-12-10,Italy,1
14553,14553,2021-12-10,Spain,0
14554,14554,2021-12-10,Netherlands,1
14555,14555,2021-12-10,Portugal,1
14556,14556,2021-12-10,Spain,0
14557,14557,2021-12-10,Germany,1
14558,14558,2021-12-10,Portugal,1
14559,14559,2021-12-10,Spain,0
14560,14560,2021-12-10,Netherlands,1
14561,14561,2021-12-10,Spain,1
14562,14562,2021-12-10,Spain,0
14563,14563,2021-12-10,Spain,0
14564,14564,2021-12-10,United Kingdom,0
14565,14565,2021-12-10,France,0
14566,14566,2021-12-10,Italy,0
14567,14567,2021-12-10,Spain,1
14568,14568,2021-12-10,Estonia,1
14569,14569,2021-12-10,Spain,1
14570,14570,2021-12-10,Spain,1
14571,14571,2021-12-10,Spain,0
14572,14572,2021-12-10,Spain,1
14573,14573,2021-12-10,Spain,0
14574,14574,2021-12-10,France,0
14575,14575,2021-12-10,Spain,0
14576,14576,2021-12-10,France,0
14577,14577,2021-12-10,Spain,0
14578,14578,2021-12-10,Spain,1
14579,14579,2021-12-10,United Kingdom,1
14580,14580,2021-12-10,Denmark,0
14581,14581,2021-12-10,Portugal,0
14582,14582,2021-12-10,Spain,1
14583,14583,2021-12-10,Germany,0
14584,14584,2021-12-10,Spain,0
14585,14585,2021-12-10,Spain,0
14586,14586,2021-12-10,Spain,0
14587,14587,2021-12-10,Spain,0
14588,14588,2021-12-10,Finland,0
14589,14589,2021-12-10,Italy,0
14590,14590,2021-12-10,Finland,1
14591,14591,2021-12-10,France,0
14592,14592,2021-12-10,Portugal,0
14593,14593,2021-12-10,Italy,0
14594,14594,2021-12-10,Portugal,0
14595,14595,2021-12-10,France,1
14596,14596,2021-12-10,Spain,1
14597,14597,2021-12-10,France,1
14598,14598,2021-12-10,France,1
14599,14599,2021-12-10,France,0
14600,14600,2021-12-10,France,1
14601,14601,2021-12-10,Portugal,0
14602,14602,2021-12-10,France,1
14603,14603,2021-12-10,Croatia,0
14604,14604,2021-12-10,Finland,1
14605,14605,2021-12-10,France,0
14606,14606,2021-12-10,Spain,1
14607,14607,2021-12-10,Spain,1
14608,14608,2021-12-10,Spain,0
14609,14609,2021-12-10,Latvia,0
14610,14610,2021-12-10,Slovakia,0
14611,14611,2021-12-10,Netherlands,1
14612,14612,2021-12-10,Italy,0
14613,14613,2021-12-10,Spain,0
14614,14614,2021-12-10,Spain,0
14615,14615,2021-12-10,France,0
14616,14616,2021-12-10,Italy,0
14617,14617,2021-12-10,Portugal,0
14618,14618,2021-12-10,Italy,1
14619,14619,2021-12-10,Spain,0
14620,14620,2021-12-10,Spain,1
14621,14621,2021-12-10,United Kingdom,0
14622,14622,2021-12-10,Italy,0
14623,14623,2021-12-10,Spain,1
14624,14624,2021-12-10,Italy,0
14625,14625,2021-12-10,France,1
14626,14626,2021-12-10,Spain,1
14627,14627,2021-12-10,Spain,1
14628,14628,2021-12-10,United Kingdom,1
14629,14629,2021-12-10,United Kingdom,0
14630,14630,2021-12-10,Spain,0
14631,14631,2021-12-10,Italy,0
14632,14632,2021-12-10,United Kingdom,0
14633,14633,2021-12-10,Italy,0
14634,14634,2021-12-10,Italy,1
14635,14635,2021-12-10,Italy,0
14636,14636,2021-12-10,Portugal,1
14637,14637,2021-12-10,Spain,0
14638,14638,2021-12-10,United Kingdom,0
14639,14639,2021-12-10,United Kingdom,1
14640,14640,2021-12-10,France,0
14641,14641,2021-12-10,Spain,0
14642,14642,2021-12-10,Spain,1
14643,14643,2021-12-10,Portugal,0
14644,14644,2021-12-10,France,0
14645,14645,2021-12-10,United Kingdom,0
14646,14646,2021-12-10,Portugal,1
14647,14647,2021-12-10,Spain,1
14648,14648,2021-12-10,United Kingdom,1
14649,14649,2021-12-10,France,0
14650,14650,2021-12-10,Spain,1
14651,14651,2021-12-10,United Kingdom,0
14652,14652,2021-12-10,France,1
14653,14653,2021-12-10,Portugal,0
14654,14654,2021-12-10,Spain,0
14655,14655,2021-12-10,Belgium,0
14656,14656,2021-12-10,France,1
14657,14657,2021-12-10,Cyprus,1
14658,14658,2021-12-10,Finland,0
14659,14659,2021-12-10,Spain,1
14660,14660,2021-12-10,Spain,1
14661,14661,2021-12-10,Spain,0
14662,14662,2021-12-10,Spain,1
14663,14663,2021-12-10,Spain,0
14664,14664,2021-12-10,United Kingdom,0
14665,14665,2021-12-10,Portugal,0
14666,14666,2021-12-10,Italy,0
14667,14667,2021-12-10,Spain,0
14668,14668,2021-12-10,Czech Republic,0
14669,14669,2021-12-10,Italy,0
14670,14670,2021-12-10,Greece,0
14671,14671,2021-12-10,Spain,0
14672,14672,2021-12-10,Italy,0
14673,14673,2021-12-10,Slovenia,1
14674,14674,2021-12-10,Germany,0
14675,14675,2021-12-10,Italy,1
14676,14676,2021-12-10,Spain,1
14677,14677,2021-12-10,Italy,1
14678,14678,2021-12-10,Spain,0
14679,14679,2021-12-10,Spain,0
14680,14680,2021-12-10,Italy,1
14681,14681,2021-12-10,Spain,1
14682,14682,2021-12-10,Austria,1
14683,14683,2021-12-10,United Kingdom,0
14684,14684,2021-12-10,United Kingdom,1
14685,14685,2021-12-10,Portugal,1
14686,14686,2021-12-10,United Kingdom,0
14687,14687,2021-12-10,Portugal,1
14688,14688,2021-12-10,Italy,0
14689,14689,2021-12-10,Italy,1
14690,14690,2021-12-10,France,1
14691,14691,2021-12-10,United Kingdom,0
14692,14692,2021-12-10,Spain,0
14693,14693,2021-12-10,United Kingdom,0
14694,14694,2021-12-10,Spain,0
14695,14695,2021-12-10,Spain,0
14696,14696,2021-12-10,Italy,1
14697,14697,2021-12-10,Portugal,1
14698,14698,2021-12-11,Portugal,1
14699,14699,2021-12-11,Spain,1
14700,14700,2021-12-11,Spain,0
14701,14701,2021-12-11,United Kingdom,0
14702,14702,2021-12-11,United Kingdom,1
14703,14703,2021-12-11,France,0
14704,14704,2021-12-11,Spain,1
14705,14705,2021-12-11,Spain,1
14706,14706,2021-12-11,Italy,0
14707,14707,2021-12-11,Portugal,1
14708,14708,2021-12-11,United Kingdom,0
14709,14709,2021-12-11,Spain,1
14710,14710,2021-12-11,France,0
14711,14711,2021-12-11,Netherlands,1
14712,14712,2021-12-11,France,1
14713,14713,2021-12-11,Poland,1
14714,14714,2021-12-11,Spain,0
14715,14715,2021-12-11,Spain,0
14716,14716,2021-12-11,Malta,1
14717,14717,2021-12-11,Spain,1
14718,14718,2021-12-11,United Kingdom,1
14719,14719,2021-12-11,Spain,1
14720,14720,2021-12-11,Spain,0
14721,14721,2021-12-11,Portugal,1
14722,14722,2021-12-11,Italy,1
14723,14723,2021-12-11,Portugal,1
14724,14724,2021-12-11,Spain,1
14725,14725,2021-12-11,Portugal,0
14726,14726,2021-12-11,Spain,1
14727,14727,2021-12-11,France,0
14728,14728,2021-12-11,Spain,1
14729,14729,2021-12-11,United Kingdom,1
14730,14730,2021-12-11,Spain,1
14731,14731,2021-12-11,United Kingdom,0
14732,14732,2021-12-11,Portugal,0
14733,14733,2021-12-11,Spain,1
14734,14734,2021-12-11,Spain,1
14735,14735,2021-12-11,Portugal,1
14736,14736,2021-12-11,Spain,0
14737,14737,2021-12-11,Spain,0
14738,14738,2021-12-11,Italy,0
14739,14739,2021-12-11,Spain,1
