,id_compra,id_producto,cantidad
18634,14959,2,4
18635,14960,0,1
18636,14961,1,1
18637,14962,2,2
18638,14963,0,1
18639,14964,0,1
18640,14965,0,1
18641,14966,0,1
18642,14967,0,2
18643,14968,1,1
18644,14969,1,2
18645,14970,0,1
18646,14971,0,3
18647,14971,2,1
18648,14972,0,2
18649,14973,0,1
18650,14973,2,1
18651,14974,1,2
18652,14974,2,3
18653,14975,2,1
18654,14976,2,2
18655,14976,1,2
18656,14977,0,1
18657,14978,1,1
18658,14979,1,2
18659,14980,0,2
18660,14981,2,1
18661,14981,0,2
18662,14982,0,2
18663,14982,2,2
18664,14983,1,2
18665,14984,1,3
18666,14984,2,1
18667,14985,1,1
18668,14986,2,4
18669,14987,2,1
18670,14988,2,1
18671,14988,1,1
18672,14989,2,1
18673,14989,0,1
18674,14990,0,4
18675,14991,2,3
18676,14991,1,1
18677,14992,1,1
18678,14993,2,1
18679,14993,1,2
18680,14994,0,2
18681,14995,2,3
18682,14996,0,1
18683,14997,1,1
18684,14998,1,2
18685,14999,0,1
18686,15000,0,1
18687,15001,2,1
18688,15002,1,4
18689,15003,0,2
18690,15003,2,2
18691,15004,1,2
18692,15004,0,1
18693,15005,1,2
18694,15006,2,2
18695,15007,0,2
18696,15007,1,1
18697,15008,2,2
18698,15009,0,1
18699,15010,1,1
18700,15011,2,2
18701,15012,1,2
18702,15013,2,1
18703,15013,1,1
18704,15014,2,2
18705,15015,2,1
18706,15016,1,4
18707,15017,0,2
18708,15018,2,2
18709,15019,1,2
18710,15019,2,1
18711,15020,0,3
18712,15021,0,3
18713,15022,0,2
18714,15022,2,1
18715,15023,1,1
18716,15024,1,3
18717,15025,2,1
18718,15025,0,1
18719,15026,0,2
18720,15027,1,3
18721,15028,1,1
18722,15029,0,2
18723,15029,1,1
18724,15030,0,1
18725,15031,1,2
18726,15031,0,3
18727,15032,1,3
18728,15033,2,1
18729,15033,1,1
18730,15034,2,2
18731,15035,1,3
18732,15036,0,1
18733,15037,0,1
18734,15038,0,1
18735,15039,2,2
18736,15040,1,2
18737,15041,2,1
18738,15042,2,2
18739,15043,1,1
18740,15044,2,2
18741,15045,0,1
18742,15046,2,1
18743,15047,2,1
18744,15047,1,3
18745,15048,0,1
18746,15049,1,1
18747,15049,2,1
18748,15050,0,1
18749,15050,2,1
18750,15051,2,2
18751,15052,1,1
18752,15053,2,1
18753,15054,2,2
18754,15054,0,3
18755,15055,0,1
18756,15056,1,2
18757,15057,1,2
18758,15058,2,1
18759,15059,0,1
18760,15060,0,1
18761,15061,1,1
18762,15062,0,2
18763,15062,1,2
18764,15063,0,1
18765,15064,2,1
18766,15064,0,2
18767,15065,0,2
18768,15066,2,1
18769,15067,2,2
18770,15068,2,1
18771,15068,1,1
18772,15069,1,3
18773,15069,0,2
18774,15070,0,3
18775,15071,1,1
18776,15071,2,1
18777,15072,0,2
18778,15073,2,2
18779,15073,0,2
18780,15074,1,1
18781,15075,2,1
18782,15076,1,2
18783,15077,0,1
18784,15078,0,1
18785,15078,1,1
18786,15079,2,1
18787,15079,1,2
18788,15080,1,2
18789,15081,0,1
18790,15081,1,3
18791,15082,1,1
18792,15083,2,1
18793,15084,2,3
18794,15085,1,1
18795,15086,1,1
18796,15087,1,1
18797,15088,1,2
18798,15089,2,1
18799,15090,0,1
18800,15091,2,3
18801,15092,1,2
18802,15093,0,1
18803,15094,1,1
18804,15094,0,1
18805,15095,0,3
18806,15096,2,4
18807,15097,0,2
18808,15098,1,1
18809,15099,2,2
18810,15100,1,1
18811,15100,0,1
18812,15101,2,4
18813,15102,1,3
18814,15103,0,2
18815,15104,0,1
18816,15105,2,2
18817,15105,1,2
18818,15106,2,1
18819,15107,1,1
18820,15108,2,1
18821,15109,2,2
18822,15109,0,3
18823,15110,2,4
18824,15110,1,1
18825,15110,0,3
18826,15111,0,1
18827,15112,2,4
18828,15113,2,1
18829,15114,0,2
18830,15115,0,3
18831,15116,2,2
18832,15117,2,1
18833,15118,1,1
18834,15118,0,1
18835,15119,0,2
18836,15119,1,2
18837,15120,2,2
18838,15121,1,2
18839,15122,0,2
18840,15123,1,2
18841,15123,0,2
18842,15124,2,3
18843,15125,2,4
18844,15125,1,1
18845,15126,1,2
18846,15126,0,1
18847,15127,1,1
18848,15128,1,4
18849,15129,2,2
18850,15129,0,1
18851,15130,0,1
18852,15131,0,2
18853,15132,2,1
18854,15133,2,2
18855,15134,2,1
18856,15135,1,1
18857,15136,2,1
18858,15137,0,2
18859,15138,0,3
18860,15139,0,1
18861,15140,0,2
18862,15141,0,1
18863,15142,2,3
18864,15142,1,1
18865,15143,1,1
18866,15144,0,4
18867,15145,2,1
18868,15146,1,2
18869,15147,2,1
18870,15147,1,3
18871,15148,0,2
18872,15148,2,1
18873,15148,1,4
18874,15149,1,2
18875,15150,2,1
18876,15151,0,1
18877,15152,1,3
18878,15153,2,1
18879,15154,2,1
18880,15155,0,1
18881,15156,2,1
18882,15157,2,2
18883,15158,0,1
18884,15159,0,3
18885,15159,1,1
18886,15160,1,1
18887,15161,0,1
18888,15162,1,4
18889,15162,2,1
18890,15163,0,3
18891,15164,1,1
18892,15165,0,1
18893,15166,2,2
18894,15167,1,3
18895,15168,0,1
18896,15169,0,1
18897,15170,2,1
18898,15171,2,2
18899,15172,0,2
18900,15173,0,4
18901,15174,0,3
18902,15174,2,1
18903,15175,2,1
18904,15176,1,1
18905,15177,2,2
18906,15178,0,2
18907,15179,2,1
18908,15179,1,1
18909,15180,1,1
18910,15181,1,2
18911,15182,0,1
18912,15183,0,1
18913,15183,2,1
18914,15184,1,1
18915,15185,0,2
18916,15186,0,2
18917,15187,0,1
18918,15188,1,1
18919,15189,0,1
18920,15190,2,1
18921,15191,0,1
18922,15192,1,2
18923,15193,0,2
18924,15194,0,1
18925,15195,0,1
18926,15195,1,1
18927,15196,1,3
18928,15197,2,2
18929,15197,1,3
18930,15198,2,1
18931,15199,0,1
18932,15200,0,2
18933,15201,1,2
18934,15202,0,1
18935,15202,1,4
18936,15203,1,2
18937,15204,0,1
18938,15205,2,1
18939,15206,1,1
18940,15207,2,3
18941,15208,2,1
18942,15209,1,1
18943,15210,0,2
18944,15210,1,1
18945,15211,0,1
18946,15212,1,2
18947,15212,0,4
18948,15213,2,3
18949,15214,1,1
18950,15215,1,3
18951,15216,0,1
18952,15217,1,2
18953,15218,1,1
18954,15219,2,1
18955,15220,0,1
18956,15221,2,1
18957,15222,2,1
18958,15223,1,2
18959,15223,0,1
18960,15224,0,2
18961,15225,2,1
18962,15225,0,1
18963,15226,1,1
18964,15227,1,1
18965,15228,1,1
18966,15229,2,1
18967,15229,1,1
18968,15230,0,2
18969,15231,1,2
18970,15232,1,1
18971,15233,0,1
18972,15234,2,1
18973,15235,0,1
18974,15236,1,2
18975,15237,2,2
18976,15238,0,3
18977,15238,2,1
18978,15239,2,2
18979,15240,2,4
18980,15240,1,1
18981,15241,0,4
18982,15242,1,1
18983,15243,2,1
18984,15243,0,1
18985,15244,2,1
18986,15244,0,1
18987,15245,1,1
18988,15246,0,2
18989,15246,1,2
18990,15247,2,1
18991,15248,0,1
18992,15248,2,2
18993,15249,2,2
18994,15250,0,1
18995,15251,2,1
18996,15252,0,1
18997,15253,1,1
18998,15254,2,3
18999,15254,0,1
19000,15255,1,1
19001,15255,2,1
19002,15256,2,2
19003,15257,1,2
19004,15257,2,2
19005,15258,0,1
19006,15259,0,2
19007,15260,2,2
19008,15261,0,1
19009,15262,1,2
19010,15263,2,2
19011,15264,1,2
19012,15265,2,1
19013,15265,1,1
19014,15266,1,2
19015,15267,2,1
19016,15268,0,1
19017,15269,0,3
19018,15270,0,2
19019,15271,2,1
19020,15272,0,2
19021,15273,1,2
19022,15274,0,2
19023,15275,2,3
19024,15276,1,1
19025,15277,1,1
19026,15278,2,1
19027,15279,1,2
19028,15279,2,2
19029,15280,1,1
19030,15281,0,1
19031,15282,2,1
19032,15283,2,1
19033,15284,1,1
19034,15285,2,1
19035,15286,0,1
19036,15287,0,2
19037,15288,0,2
19038,15289,0,1
19039,15289,2,1
19040,15290,0,1
19041,15291,2,1
19042,15292,1,1
19043,15293,0,4
19044,15294,0,2
19045,15295,1,2
19046,15296,0,1
19047,15297,1,2
19048,15297,0,1
19049,15298,1,2
19050,15299,2,2
19051,15300,2,2
19052,15301,2,2
19053,15302,0,2
19054,15303,1,2
19055,15304,0,2
19056,15304,1,1
19057,15305,0,1
19058,15306,1,2
19059,15307,2,1
19060,15308,1,1
19061,15309,0,2
19062,15309,1,2
19063,15309,2,2
19064,15310,1,2
19065,15311,1,2
19066,15312,0,2
19067,15313,0,3
19068,15314,1,1
19069,15315,2,1
19070,15316,0,1
19071,15317,0,1
19072,15318,1,2
19073,15318,2,2
19074,15319,1,1
19075,15319,0,1
19076,15320,1,2
19077,15321,0,3
19078,15322,1,1
19079,15323,0,2
19080,15324,1,4
19081,15325,2,4
19082,15326,1,2
19083,15327,2,1
19084,15328,2,1
19085,15329,0,2
19086,15330,2,1
19087,15331,1,1
19088,15332,0,2
19089,15333,1,1
19090,15334,2,1
19091,15334,0,1
19092,15335,2,1
19093,15336,0,1
19094,15336,2,1
19095,15337,0,1
19096,15337,2,1
19097,15338,1,3
19098,15339,2,3
19099,15340,2,2
19100,15341,1,4
19101,15342,2,4
19102,15342,1,4
19103,15343,1,1
19104,15344,2,2
19105,15344,1,1
19106,15345,1,2
19107,15346,0,1
19108,15347,1,1
19109,15347,2,1
19110,15348,1,1
19111,15349,0,3
19112,15350,1,1
19113,15351,2,2
19114,15352,0,1
19115,15353,2,1
19116,15354,2,4
19117,15355,0,1
19118,15355,1,2
19119,15356,1,3
19120,15357,1,4
19121,15358,1,3
19122,15359,2,1
19123,15360,0,2
19124,15361,2,2
19125,15362,2,1
19126,15363,0,1
19127,15364,0,3
19128,15364,1,3
19129,15365,0,1
19130,15366,0,1
19131,15367,0,2
19132,15368,1,1
19133,15368,2,2
19134,15369,2,2
19135,15370,1,1
19136,15370,2,1
19137,15371,0,1
19138,15372,2,1
19139,15372,1,1
19140,15373,0,4
19141,15374,2,2
19142,15375,2,1
19143,15376,1,3
19144,15377,1,1
19145,15378,0,4
19146,15379,2,2
19147,15380,0,1
19148,15381,0,2
19149,15382,0,2
19150,15383,0,3
19151,15383,1,1
19152,15384,2,2
19153,15385,2,1
19154,15385,0,2
19155,15386,1,2
19156,15386,0,3
19157,15387,1,1
19158,15388,1,1
19159,15389,2,2
19160,15390,2,1
19161,15391,2,4
19162,15392,2,2
19163,15392,0,2
19164,15393,0,2
19165,15394,0,4
19166,15395,1,4
19167,15396,0,1
19168,15396,2,2
19169,15397,0,4
19170,15398,1,2
19171,15399,2,4
19172,15399,1,1
19173,15400,1,1
19174,15401,0,3
19175,15402,1,2
19176,15403,2,4
19177,15404,2,3
19178,15405,0,2
19179,15406,1,2
19180,15407,0,1
19181,15407,2,4
19182,15408,0,1
19183,15408,1,2
19184,15409,0,3
19185,15410,2,1
19186,15411,2,3
19187,15412,0,2
19188,15413,0,1
19189,15414,1,1
19190,15415,0,2
19191,15416,2,1
19192,15416,1,1
19193,15416,0,2
19194,15417,2,1
19195,15418,0,1
19196,15419,2,2
19197,15419,1,1
19198,15420,1,2
19199,15421,1,3
19200,15422,1,2
19201,15422,0,1
19202,15423,2,1
19203,15424,2,1
19204,15425,1,1
19205,15426,1,2
19206,15426,2,1
19207,15427,0,3
19208,15427,2,4
19209,15428,2,3
19210,15428,0,1
19211,15429,1,3
19212,15430,0,3
19213,15430,2,3
19214,15431,0,1
19215,15432,2,2
19216,15433,1,1
19217,15433,2,2
19218,15434,0,1
19219,15435,0,1
19220,15435,2,1
19221,15436,0,1
19222,15437,2,2
19223,15438,2,2
19224,15439,1,1
19225,15439,0,2
19226,15440,2,2
19227,15440,1,1
19228,15441,0,1
19229,15442,1,1
19230,15443,1,1
19231,15444,2,3
19232,15445,0,1
19233,15446,2,1
19234,15446,0,2
19235,15447,2,1
19236,15448,2,3
19237,15449,2,4
19238,15449,0,1
19239,15450,1,1
19240,15451,2,3
19241,15452,1,2
19242,15453,2,4
19243,15453,0,1
19244,15454,1,2
19245,15455,1,1
19246,15455,2,1
19247,15455,0,1
19248,15456,0,1
19249,15457,1,1
19250,15458,2,2
19251,15458,0,2
19252,15459,2,1
19253,15460,2,1
19254,15461,1,1
19255,15462,0,2
19256,15463,2,4
19257,15464,2,1
19258,15465,1,1
19259,15466,2,1
19260,15467,1,4
19261,15468,0,2
19262,15469,2,1
19263,15470,1,2
19264,15471,0,1
19265,15471,1,2
19266,15472,0,3
19267,15473,0,3
19268,15474,1,1
19269,15474,0,1
19270,15475,1,1
19271,15476,2,1
19272,15476,1,1
19273,15477,1,2
19274,15478,1,1
19275,15479,2,1
19276,15480,2,1
19277,15481,0,1
19278,15482,2,1
19279,15483,1,1
19280,15484,2,2
19281,15485,2,1
19282,15486,2,2
19283,15487,0,3
19284,15488,2,2
19285,15489,1,2
19286,15490,2,2
19287,15491,2,2
19288,15492,2,4
19289,15493,1,2
19290,15494,2,2
19291,15495,1,3
19292,15496,1,2
19293,15497,2,1
19294,15498,1,1
19295,15499,0,1
19296,15499,1,1
19297,15500,1,2
19298,15501,2,2
19299,15502,1,1
19300,15503,1,1
19301,15504,1,1
19302,15505,0,2
19303,15505,1,2
19304,15506,1,4
19305,15507,0,2
19306,15508,2,2
19307,15509,1,2
19308,15510,1,1
19309,15511,1,2
19310,15511,0,1
19311,15512,0,1
19312,15513,2,1
19313,15514,0,2
19314,15514,1,1
19315,15515,0,1
19316,15516,0,2
19317,15516,1,1
19318,15517,1,3
19319,15518,0,1
19320,15519,0,1
19321,15519,1,1
19322,15520,1,4
19323,15521,1,1
19324,15521,0,1
19325,15522,1,2
19326,15523,1,1
19327,15523,0,1
19328,15524,2,2
19329,15525,0,2
19330,15526,1,1
19331,15527,1,1
19332,15528,0,1
19333,15528,2,3
19334,15528,1,1
19335,15529,2,1
19336,15530,1,2
19337,15531,1,2
19338,15532,2,1
19339,15533,1,2
19340,15534,2,2
19341,15535,2,1
19342,15536,2,3
19343,15537,1,1
19344,15538,0,1
19345,15539,1,2
19346,15540,0,1
19347,15541,2,3
19348,15542,2,1
19349,15543,2,1
19350,15544,0,2
19351,15545,1,2
19352,15546,1,1
19353,15546,2,1
19354,15547,2,3
19355,15548,1,3
19356,15549,1,2
19357,15550,1,4
19358,15551,1,1
19359,15552,1,2
19360,15553,1,1
19361,15554,2,2
19362,15555,1,1
19363,15556,1,2
19364,15557,1,2
19365,15558,1,4
19366,15559,0,1
19367,15560,2,2
19368,15561,2,1
19369,15562,2,2
19370,15563,1,2
19371,15564,1,1
19372,15565,2,2
19373,15566,2,1
19374,15567,2,2
19375,15568,0,1
19376,15569,0,1
19377,15570,2,1
19378,15571,2,2
19379,15572,0,2
19380,15573,1,1
19381,15574,0,3
19382,15575,2,1
19383,15575,1,2
19384,15576,0,1
19385,15577,1,1
19386,15578,2,1
19387,15578,1,1
19388,15579,2,2
19389,15580,0,2
19390,15581,1,1
19391,15582,0,1
19392,15583,1,4
19393,15583,0,1
19394,15584,1,1
19395,15585,0,1
19396,15586,2,3
19397,15587,0,1
19398,15588,0,3
19399,15589,0,1
19400,15590,2,2
19401,15591,2,2
19402,15591,1,1
19403,15592,1,1
19404,15593,1,2
19405,15594,1,1
19406,15595,0,1
19407,15596,1,1
19408,15597,0,2
19409,15598,0,1
19410,15599,0,4
19411,15600,0,1
19412,15600,1,1
19413,15601,2,1
19414,15601,0,1
19415,15602,2,1
19416,15603,1,2
19417,15604,1,1
19418,15605,0,2
19419,15606,1,3
19420,15607,2,1
19421,15608,2,1
19422,15608,0,1
19423,15609,1,2
19424,15610,2,2
19425,15611,0,2
19426,15612,1,1
19427,15613,2,2
19428,15614,2,1
19429,15614,1,2
19430,15614,0,1
19431,15615,2,2
19432,15615,0,1
19433,15616,0,1
19434,15617,1,1
19435,15618,0,2
19436,15619,0,4
19437,15619,1,1
19438,15620,0,3
19439,15620,1,4
19440,15621,2,1
19441,15621,0,3
19442,15621,1,2
19443,15622,0,2
19444,15623,1,3
19445,15624,0,4
19446,15625,2,2
19447,15626,2,2
19448,15627,1,2
19449,15628,0,3
19450,15629,0,1
19451,15630,0,2
19452,15630,2,2
19453,15631,0,1
19454,15631,2,2
19455,15632,2,1
19456,15632,1,1
19457,15633,1,1
19458,15633,2,1
19459,15634,0,2
19460,15635,2,1
19461,15636,0,1
19462,15637,1,2
19463,15638,0,1
19464,15639,2,2
19465,15640,1,2
19466,15641,1,1
19467,15642,1,3
19468,15643,2,3
19469,15644,2,2
19470,15645,0,1
19471,15645,1,1
19472,15646,1,1
19473,15647,2,2
19474,15648,0,3
19475,15649,0,1
19476,15649,1,1
19477,15649,2,2
19478,15650,2,2
19479,15651,1,2
19480,15652,0,1
19481,15653,1,2
19482,15654,2,2
19483,15654,1,1
19484,15655,1,2
19485,15655,0,1
19486,15656,1,1
19487,15657,1,4
19488,15658,2,1
19489,15659,1,1
19490,15660,2,1
19491,15661,1,1
19492,15662,0,1
19493,15663,0,2
19494,15664,2,2
19495,15665,1,1
19496,15666,1,2
19497,15667,0,1
19498,15668,2,1
19499,15669,0,1
19500,15669,1,2
19501,15670,2,1
19502,15671,1,2
19503,15672,1,4
19504,15673,0,1
19505,15674,2,4
19506,15675,1,1
19507,15676,2,1
19508,15677,2,1
19509,15678,1,1
19510,15679,1,1
19511,15680,0,2
19512,15680,1,2
19513,15681,1,2
19514,15682,2,1
19515,15682,0,4
19516,15683,0,1
19517,15684,0,2
19518,15685,1,2
19519,15686,1,1
19520,15686,2,2
19521,15687,2,4
19522,15688,0,3
19523,15689,1,2
19524,15690,2,2
19525,15691,1,1
19526,15691,0,1
19527,15692,1,2
19528,15693,1,3
19529,15694,0,1
19530,15695,2,2
19531,15696,1,2
19532,15697,2,3
19533,15698,1,4
19534,15699,0,1
19535,15700,1,1
19536,15701,1,1
19537,15702,2,1
19538,15703,1,3
19539,15704,1,3
19540,15704,2,2
19541,15705,2,1
19542,15705,0,1
19543,15706,1,1
19544,15707,2,3
19545,15708,1,1
19546,15709,2,1
19547,15710,1,1
19548,15711,2,4
19549,15712,0,1
19550,15713,2,1
19551,15714,2,1
19552,15714,1,2
19553,15715,2,1
19554,15716,2,1
19555,15717,1,4
19556,15718,0,2
19557,15719,0,2
19558,15720,1,1
19559,15721,0,1
19560,15721,1,2
19561,15722,0,4
19562,15722,2,1
19563,15723,1,3
19564,15724,0,1
19565,15725,2,1
19566,15726,1,4
19567,15726,2,4
19568,15727,2,1
19569,15728,2,2
19570,15729,1,4
19571,15730,1,4
19572,15731,0,1
19573,15732,2,2
19574,15733,0,3
19575,15733,1,4
19576,15734,1,1
19577,15735,1,3
19578,15736,1,1
19579,15737,0,4
19580,15738,1,1
19581,15739,0,1
19582,15740,2,2
19583,15741,2,1
19584,15742,0,1
19585,15743,2,2
19586,15744,1,3
19587,15745,0,1
19588,15746,2,2
19589,15747,1,3
19590,15748,1,3
19591,15749,0,2
19592,15750,0,1
19593,15751,2,2
19594,15752,0,1
19595,15752,1,2
19596,15753,0,2
19597,15754,1,2
19598,15755,1,2
19599,15756,2,2
19600,15757,1,3
19601,15758,2,3
19602,15759,1,2
19603,15760,1,1
19604,15761,0,3
19605,15761,1,3
19606,15762,2,1
19607,15762,1,2
19608,15762,0,1
19609,15763,1,2
19610,15764,1,1
19611,15765,0,3
19612,15765,2,1
19613,15766,1,2
19614,15767,0,1
19615,15768,0,1
19616,15769,1,1
19617,15770,1,4
19618,15770,0,2
19619,15771,1,1
19620,15772,2,1
19621,15773,1,2
19622,15774,0,2
19623,15774,2,4
19624,15774,1,2
19625,15775,1,1
19626,15775,0,1
19627,15776,0,1
19628,15776,1,4
19629,15777,1,1
19630,15778,1,1
19631,15779,2,4
19632,15780,0,4
19633,15780,1,1
19634,15781,1,2
19635,15782,1,1
19636,15783,1,3
19637,15784,0,4
19638,15785,2,1
19639,15786,0,1
19640,15787,1,1
19641,15787,0,1
19642,15788,2,1
19643,15789,1,3
19644,15790,1,1
19645,15791,2,2
19646,15792,0,3
19647,15793,1,3
19648,15794,1,1
19649,15795,1,1
19650,15796,2,3
19651,15797,2,3
19652,15798,2,2
19653,15799,0,2
19654,15800,1,2
19655,15800,2,1
19656,15801,2,1
19657,15802,0,1
19658,15802,2,2
19659,15802,1,1
19660,15803,0,3
19661,15804,1,1
19662,15805,0,2
19663,15806,2,1
19664,15807,1,1
19665,15808,1,2
19666,15809,2,1
19667,15810,1,4
19668,15811,1,3
19669,15811,2,2
19670,15812,1,1
19671,15813,2,4
19672,15814,2,2
19673,15815,2,4
19674,15816,0,3
19675,15817,0,1
19676,15818,0,1
19677,15819,0,3
19678,15820,2,1
19679,15821,0,2
19680,15822,2,3
19681,15823,0,3
19682,15824,1,1
19683,15824,0,1
19684,15825,0,1
19685,15825,1,3
19686,15826,1,3
19687,15827,0,2
19688,15828,0,3
19689,15828,1,2
19690,15829,1,2
19691,15829,0,3
19692,15830,1,1
19693,15831,0,2
19694,15831,1,2
19695,15832,1,3
19696,15833,2,2
19697,15834,0,2
19698,15835,0,1
19699,15836,0,1
19700,15837,1,2
19701,15838,1,2
19702,15839,2,1
19703,15840,0,1
19704,15841,2,1
19705,15841,0,2
19706,15842,1,2
19707,15842,2,1
19708,15843,1,1
19709,15844,2,2
19710,15844,0,3
19711,15845,2,3
19712,15845,1,2
19713,15846,0,3
19714,15847,0,1
19715,15847,2,1
19716,15848,1,4
19717,15848,2,1
19718,15849,2,1
19719,15850,0,1
19720,15851,2,2
19721,15852,0,3
19722,15853,0,4
19723,15853,1,1
19724,15853,2,1
19725,15854,1,1
19726,15855,2,1
19727,15856,2,1
19728,15857,2,1
19729,15857,0,2
19730,15858,2,1
19731,15859,2,2
19732,15860,1,4
19733,15860,2,2
19734,15861,0,1
19735,15862,0,1
19736,15863,1,4
19737,15864,2,1
19738,15865,0,1
19739,15866,0,2
19740,15867,0,3
19741,15868,0,1
19742,15868,1,2
19743,15869,1,3
19744,15870,0,1
19745,15871,0,2
19746,15872,2,2
19747,15873,1,1
19748,15874,1,1
19749,15875,2,1
19750,15876,1,4
19751,15877,0,2
19752,15878,0,2
19753,15879,2,3
19754,15880,0,2
19755,15881,1,1
19756,15882,2,1
19757,15883,2,2
19758,15884,2,2
19759,15885,2,2
19760,15886,0,3
19761,15887,2,1
19762,15887,0,1
19763,15888,0,2
19764,15889,1,2
19765,15889,2,1
19766,15890,1,2
19767,15891,0,3
19768,15892,1,2
19769,15893,2,1
19770,15894,1,2
19771,15895,0,1
19772,15896,2,2
19773,15897,2,1
19774,15897,1,1
19775,15898,1,1
19776,15899,0,1
19777,15900,2,1
19778,15901,2,1
19779,15901,1,2
19780,15902,2,1
19781,15903,0,1
19782,15904,2,3
19783,15905,1,1
19784,15906,2,1
19785,15907,1,1
19786,15908,1,1
19787,15908,2,3
19788,15909,2,2
19789,15909,0,1
19790,15910,0,1
19791,15910,2,2
19792,15911,1,1
19793,15912,2,1
19794,15913,1,2
19795,15913,0,1
19796,15914,0,3
19797,15915,2,1
19798,15915,1,3
19799,15916,1,2
19800,15916,0,1
19801,15917,0,1
19802,15918,2,1
19803,15919,1,1
19804,15920,0,2
19805,15921,2,1
19806,15921,1,2
19807,15922,1,1
19808,15923,2,1
19809,15924,2,1
19810,15924,0,1
19811,15924,1,1
19812,15925,2,3
19813,15926,1,1
19814,15926,0,1
19815,15927,1,1
19816,15928,1,3
19817,15929,1,1
19818,15929,2,2
19819,15930,2,2
19820,15930,1,2
19821,15930,0,1
19822,15931,0,1
19823,15931,2,3
19824,15932,1,1
19825,15933,2,3
19826,15934,2,2
19827,15935,1,1
19828,15935,2,1
19829,15936,1,1
19830,15937,1,2
19831,15938,0,2
19832,15939,0,1
19833,15939,2,1
19834,15940,0,2
19835,15941,1,3
19836,15942,2,2
19837,15943,1,1
19838,15943,0,2
19839,15944,2,4
19840,15945,1,1
19841,15946,0,2
19842,15947,2,1
19843,15947,1,1
19844,15948,2,2
19845,15949,1,1
19846,15950,1,1
19847,15951,0,1
19848,15952,2,1
19849,15953,1,1
19850,15954,1,1
19851,15955,1,1
19852,15956,0,4
19853,15957,2,1
19854,15958,0,1
19855,15959,0,1
19856,15960,2,4
19857,15961,1,1
19858,15962,0,2
19859,15962,2,1
19860,15963,2,2
19861,15964,0,3
19862,15964,2,2
19863,15965,0,2
19864,15966,2,2
19865,15967,0,2
19866,15968,1,1
19867,15968,2,2
19868,15969,0,2
19869,15970,1,1
19870,15971,0,2
19871,15972,1,3
19872,15973,2,1
19873,15974,1,1
19874,15975,1,2
19875,15976,0,1
19876,15976,1,4
19877,15976,2,4
19878,15977,0,1
19879,15978,1,3
19880,15979,2,2
19881,15980,1,1
19882,15981,0,1
19883,15982,2,2
19884,15983,1,3
19885,15983,2,1
19886,15983,0,1
19887,15984,1,1
19888,15985,2,1
19889,15985,1,3
19890,15986,1,4
19891,15986,2,3
19892,15987,2,2
19893,15988,1,1
19894,15989,2,1
19895,15990,0,1
19896,15991,1,1
19897,15992,0,1
19898,15992,1,2
19899,15993,0,3
19900,15994,1,1
19901,15995,2,3
19902,15996,0,3
19903,15997,0,1
19904,15997,2,3
19905,15998,2,2
19906,15999,0,3
19907,16000,2,1
19908,16001,2,1
19909,16002,2,1
19910,16003,1,4
19911,16003,0,1
19912,16004,2,1
19913,16005,2,3
19914,16006,0,1
19915,16007,1,1
19916,16007,2,2
19917,16008,2,1
19918,16009,2,2
19919,16010,1,3
19920,16011,0,2
19921,16012,0,1
19922,16013,0,3
19923,16014,1,3
19924,16014,2,1
19925,16015,2,2
19926,16016,2,2
19927,16017,1,2
19928,16018,1,2
19929,16019,1,1
19930,16020,2,2
19931,16021,2,1
19932,16022,2,1
19933,16023,1,1
19934,16023,2,4
19935,16024,0,1
19936,16025,1,2
19937,16025,0,1
19938,16026,2,2
19939,16026,0,2
19940,16027,2,2
19941,16027,0,1
19942,16028,0,1
19943,16029,2,1
19944,16030,0,1
19945,16030,1,2
19946,16031,1,3
19947,16032,2,1
19948,16033,0,2
19949,16034,0,2
19950,16034,2,1
19951,16035,2,1
19952,16036,2,1
19953,16037,0,1
19954,16038,0,1
19955,16038,1,1
19956,16039,1,1
19957,16040,0,3
19958,16041,2,1
19959,16041,1,1
19960,16042,2,1
19961,16043,2,1
19962,16044,0,1
19963,16045,2,1
19964,16046,1,1
19965,16047,0,1
19966,16048,0,3
19967,16048,2,2
19968,16049,0,2
19969,16050,2,1
19970,16051,2,1
19971,16051,0,3
19972,16052,2,2
19973,16053,0,1
19974,16053,1,3
19975,16054,1,2
19976,16055,1,3
19977,16055,0,1
19978,16056,1,2
19979,16057,1,2
19980,16058,0,2
19981,16059,1,1
19982,16060,0,1
19983,16061,2,2
19984,16061,0,1
19985,16062,0,2
19986,16062,1,1
19987,16063,0,2
19988,16064,1,2
19989,16065,1,2
19990,16066,1,1
19991,16066,0,3
19992,16067,1,1
19993,16068,0,1
19994,16069,2,3
19995,16069,0,1
19996,16070,1,1
19997,16071,0,3
19998,16072,0,1
19999,16073,2,1
20000,16074,2,2
20001,16075,2,2
20002,16075,1,2
20003,16076,2,2
20004,16077,1,2
20005,16077,0,1
20006,16078,1,3
20007,16079,1,1
20008,16079,0,2
20009,16080,0,1
20010,16081,0,1
20011,16082,0,4
20012,16082,1,3
20013,16083,2,1
20014,16084,1,4
20015,16085,0,3
20016,16086,1,1
20017,16086,2,1
20018,16087,1,1
20019,16088,0,1
20020,16089,0,1
20021,16090,2,1
20022,16091,2,2
20023,16092,0,1
20024,16093,1,1
20025,16093,2,3
20026,16094,1,1
20027,16095,1,1
20028,16096,0,1
20029,16097,2,1
20030,16098,0,4
20031,16099,0,1
